[-0.00112024,  0.62957342, -0.01734097, -0.04419902] | [ 0.00112981,  0.62957342, -0.10053445, -0.12750864]
[ 0.00833728,  0.07451331,  0.01974096, -0.04310552] | [ 0.00833769,  0.07451328,  0.03726199, -0.06235641]
[ 6.23140411e-01, -2.42923910e-02, -5.50520875e-05, -1.16151285e-03] | [ 0.62314098, -0.02426328, -0.09533408, -0.06399945]
[-0.52158406,  0.44717088,  0.03484717, -0.03531301] | [-0.5215631 ,  0.44718891,  0.10261012, -0.12776144]
[0.73710233, 0.06807907, 0.00508026, 0.01298237] | [0.73710106, 0.06809219, 0.05684359, 0.08218203]
[-0.39673122,  0.30043885, -0.06035357,  0.00131106] | [-0.39673214,  0.30043791, -0.09472836,  0.04940694]
[-0.62632099,  0.56943699, -0.03749159, -0.00792347] | [-0.62631744,  0.56943928, -0.06702308, -0.07824396]
[-0.53513591, -0.58231588, -0.02376013,  0.01302948] | [-0.53514366, -0.58231059, -0.05036314,  0.06502002]
[-0.78372031,  0.047552  , -0.02819177,  0.04503499] | [-0.78371982,  0.04757155, -0.06975165,  0.09200983]
[-0.22536085, -0.56501085, -0.0338235 ,  0.03393336] | [-0.22536246, -0.56501041, -0.06626849,  0.07178374]
[-0.42561764,  0.11401664, -0.04000524, -0.00318906] | [-0.42561785,  0.11401597, -0.06796278, -0.03916191]
[ 0.05592916, -0.11536207,  0.03894277,  0.01371869] | [ 0.05600267, -0.11532673,  0.06009294,  0.07142191]
[-0.30758107, -0.28017682,  0.04735847,  0.05272721] | [-0.30756942, -0.28018751,  0.07606188,  0.08101795]
[ 0.0991477 ,  0.24329176, -0.0164853 , -0.02137503] | [ 0.09914744,  0.24329184, -0.07103811, -0.06722586]
[-0.30787644, -0.76939996, -0.02905471, -0.02765592] | [-0.30796404, -0.76940035, -0.04340442, -0.07800781]
[ 0.42520467,  0.19706019, -0.01995144,  0.05054653] | [ 0.42520348,  0.19706205, -0.03736442,  0.07877618]
[ 0.53917631, -0.45248051, -0.00244114,  0.02329806] | [ 0.53917543, -0.45248121, -0.0595766 ,  0.04834529]
[ 0.47393672,  0.98741702, -0.04090231,  0.01576973] | [ 0.4739342 ,  0.98741721, -0.11232928,  0.06449338]
[ 0.47373946, -0.35787545,  0.00348437,  0.02679202] | [ 0.47372872, -0.35788721,  0.09226841,  0.0321197 ]
[ 0.6403554 , -0.40585819, -0.00353119, -0.00545285] | [ 0.64036215, -0.40585034, -0.09005587, -0.10026954]
[-0.07968191,  0.27872751,  0.03584303, -0.03130895] | [-0.07968788,  0.27872675,  0.05511673, -0.06238214]
[ 0.37656837,  0.15493147, -0.02643769,  0.03749556] | [ 0.3765701 ,  0.15492816, -0.10083184,  0.08332535]
[ 0.74489017, -0.21900361,  0.01752406,  0.04132994] | [ 0.74489126, -0.21900126,  0.08793255,  0.09975038]
[ 0.79533327,  0.54421367, -0.01100188, -0.02786281] | [ 0.79536543,  0.54409315, -0.08628078, -0.08698547]
[-0.51789432,  0.44488945,  0.01093214,  0.0670308 ] | [-0.51789396,  0.44488975,  0.07338874,  0.07847378]
[ 0.45105938, -0.71142325,  0.03790609, -0.03468975] | [ 0.45106089, -0.71142253,  0.06664846, -0.04565759]
[-0.19743666,  0.34891996, -0.01408623, -0.05630306] | [-0.19743487,  0.34892068, -0.08323154, -0.07780665]
[-0.49845127, -0.40273123,  0.03172896, -0.0327151 ] | [-0.49845374, -0.40272893,  0.07275769, -0.08726368]
[ 0.96059399,  0.84333364, -0.00150444, -0.0144921 ] | [ 0.96059322,  0.84333427, -0.05818208, -0.02689195]
[ 0.24693888,  0.04083342, -0.00434394,  0.0088134 ] | [ 0.24693892,  0.04083323, -0.06270112,  0.05056296]
[-0.52410796,  0.5356144 , -0.02884848,  0.03304312] | [-0.52412414,  0.53560278, -0.0640257 ,  0.12535246]
[ 0.2661481 ,  0.30291407,  0.03437637, -0.04357593] | [ 0.26613695,  0.30292168,  0.10226194, -0.05703119]
[-1.12664166, -0.16111109, -0.0143466 , -0.04797254] | [-1.12663764, -0.16113504, -0.09489819, -0.08275054]
[-0.07465467, -0.75329486,  0.00302718,  0.02311564] | [ 0.07464408, -0.75329487,  0.09331073,  0.06941793]
[ 1.05177708,  0.02035194,  0.00830332, -0.04220835] | [ 1.05177664,  0.02037903,  0.11288866, -0.05362728]
[-0.68598288,  0.49007809,  0.00394979,  0.07196466] | [-0.68597416,  0.49008591,  0.07179376,  0.08296199]
[ 1.1886974 , -0.32272399, -0.03552609,  0.02024438] | [ 1.18870136, -0.32271353, -0.08354556,  0.06344582]
[0.17385689, 0.36345546, 0.03759918, 0.01887605] | [0.17385604, 0.3634557 , 0.05738264, 0.07863175]
[-0.79717335,  0.2704282 ,  0.02935086, -0.02394582] | [-0.79718484,  0.27039434,  0.09577735, -0.09133274]
[-0.28241955,  0.12064316, -0.05580681,  0.0145095 ] | [-0.28242481,  0.12063343, -0.10136391,  0.06366485]
[-0.85233945,  0.27081252, -0.00380692, -0.03313749] | [-0.85233746,  0.27081724, -0.0658745 , -0.07803516]
[ 0.11392862, -0.02235778,  0.01723286, -0.01301823] | [ 0.11392912, -0.02235584,  0.06488759, -0.07476301]
[-0.01226876,  0.2787561 , -0.0268906 ,  0.04866246] | [-0.01226802,  0.27875613, -0.06956817,  0.08355128]
[ 0.32113186, -0.24685365, -0.01186228,  0.02648401] | [ 0.32113424, -0.24685108, -0.08652393,  0.08784664]
[-0.22593829,  0.33423035,  0.00180852,  0.03163403] | [-0.22591564,  0.33424319,  0.08106951,  0.09667421]
[-0.1356426 , -0.24773043,  0.0366131 , -0.01024282] | [-0.1356449 , -0.24772953,  0.0705939 , -0.08148683]
[-0.04772825,  0.07223701, -0.00992678, -0.03911182] | [-0.04772429,  0.07223912, -0.09982942, -0.07184819]
[ 0.4289972 ,  0.07858511,  0.00803219, -0.05808111] | [ 0.42900103,  0.0785671 ,  0.05384721, -0.08061035]
[-0.2305528 , -0.082482  , -0.02120487, -0.00325251] | [-0.23055854, -0.08246684, -0.06341877, -0.07550054]
[ 0.1661309 , -0.25010034,  0.01798314,  0.0028261 ] | [ 0.16613194, -0.25009969,  0.03824696,  0.08412416]
[-0.11805311,  0.66854545, -0.12566206,  0.01867195] | [-0.11809885,  0.66853897, -0.13466033,  0.041707  ]
[ 0.91783714,  0.44428749, -0.02810361, -0.01675082] | [ 0.91784097,  0.44428238, -0.07400939, -0.07446999]
[-0.50089013,  0.37482231, -0.00491005, -0.03673952] | [-0.50088346,  0.37482859, -0.06436165, -0.06611981]
[-0.32510772, -0.24030839, -0.00786141,  0.04369654] | [-0.32510606, -0.24030991, -0.02373765,  0.08370354]
[ 0.07880346, -0.21984029,  0.002509  , -0.02079344] | [ 0.07880411, -0.21984013,  0.05814385, -0.10079336]
[ 0.31594029, -0.07603533,  0.02066033, -0.02364912] | [ 0.31594101, -0.07603291,  0.08212646, -0.03539137]
[-0.12131521,  0.64626906, -0.0413563 , -0.01489814] | [-0.1213198 ,  0.64626864, -0.07642428, -0.03514733]
[ 0.48800404, -0.12878705,  0.02189892, -0.02996524] | [ 0.48800108, -0.12879525,  0.077646  , -0.07704723]
[ 0.20342221, -0.44345858, -0.00893972, -0.00947169] | [ 0.2034208 , -0.44345903, -0.04361941, -0.03973947]
[ 0.60799853, -0.38750211, -0.01473265, -0.04424251] | [ 0.60800358, -0.38749726, -0.09638477, -0.07040877]
[-0.21262575,  0.05664952, -0.01746356,  0.0317685 ] | [-0.21262666,  0.05664732, -0.05633824,  0.10245504]
[ 0.71404908, -0.24305129,  0.01435758,  0.00487168] | [ 0.71404543, -0.24305945,  0.08403432,  0.07484258]
[-0.04451219, -0.02768799,  0.005729  , -0.02200446] | [-0.04451246, -0.02768762,  0.03832857, -0.05754048]
[-0.05218246,  0.47905976, -0.01809689, -0.10923253] | [-0.05217544,  0.47906035, -0.06754451, -0.12438759]
[ 1.02466917, -0.71991453,  0.03892154, -0.05006079] | [ 1.02467295, -0.71991037,  0.07373918, -0.07781317]
[-0.63241464,  0.66980891,  0.03671539, -0.04003827] | [-0.63241237,  0.6698105 ,  0.10631027, -0.07820283]
[ 0.18047337,  0.46302394,  0.04426383, -0.01173643] | [ 0.18046621,  0.46302574,  0.08327874, -0.08615881]
[-0.04496795, -0.08658222, -0.01436224, -0.04527567] | [-0.04496809, -0.08658217, -0.03901819, -0.0914781 ]
[-1.01647541, -1.23551884, -0.0186285 , -0.02671393] | [-1.0164648 , -1.2355269 , -0.0813782 , -0.03831975]
[-0.0285869 , -0.69963834, -0.01363497, -0.01129876] | [-0.02857291, -0.69963872, -0.0551494 , -0.10817557]
[ 0.41937636, -0.21022224,  0.03762466,  0.01164428] | [ 0.41937824, -0.21021964,  0.11952905,  0.06854524]
[-0.35688524, -0.14469343,  0.01292113, -0.0222917 ] | [-0.35688031, -0.14470368,  0.06655905, -0.11060735]
[ 0.64177009, -0.25000942,  0.00752921,  0.00545552] | [ 0.64177168, -0.25000655,  0.02416207,  0.0565221 ]
[-0.35432892,  0.09738911,  0.01498036, -0.02581303] | [-0.35432856,  0.09739003,  0.10171035, -0.12163046]
[-0.65612504, -0.27810064, -0.04185326, -0.00340847] | [-0.65612818, -0.27809573, -0.11993681, -0.04786565]
[-0.05866967, -0.26830046, -0.04108958,  0.02972358] | [-0.05866883, -0.26830061, -0.05192373,  0.07568296]
[-0.15660529, -0.71290402, -0.00575689,  0.00530825] | [-0.15659612, -0.71290543, -0.09156009,  0.03314377]
[-0.31975254,  0.47722269, -0.05728799, -0.01621149] | [-0.31975357,  0.47722218, -0.07950283, -0.04188749]
[-0.46793974, -0.24983132, -0.10401209,  0.04425101] | [-0.46793552, -0.24983671, -0.10791309,  0.08638685]
[ 0.00681938, -0.61115656,  0.06337594,  0.02573789] | [ 0.00681599, -0.61115659,  0.10337765,  0.08048622]
[-0.17848965, -0.06289187,  0.02377887, -0.00353934] | [-0.17849148, -0.06288797,  0.06542475, -0.08917253]
[ 0.36475675, -0.40108209, -0.01619088,  0.05173767] | [ 0.36475605, -0.40108219, -0.02740642,  0.08915583]
[ 0.71453034,  0.11729362,  0.04192485, -0.03568805] | [ 0.71453041,  0.11729332,  0.08566899, -0.07057124]
[ 0.35745451, -0.45960566, -0.00915739, -0.04280577] | [ 0.35745534, -0.45960518, -0.07440728, -0.07165458]
[-0.49293354,  0.25741453,  0.0163858 ,  0.08733895] | [-0.49293877,  0.257407  ,  0.07565308,  0.10463428]
[-0.20672126,  0.11921262,  0.02685359, -0.03196611] | [-0.20672195,  0.11921173,  0.05857229, -0.05667454]
[-0.02245028, -0.70096641,  0.01980176,  0.02137123] | [-0.02243254, -0.70096678,  0.06600562,  0.06380665]
[ 0.37598592, -0.67866615, -0.03011349,  0.03839098] | [ 0.37600678, -0.67865745, -0.09932656,  0.09638509]
[-0.2197261 ,  0.46094485, -0.02252276, -0.00946429] | [-0.21973199,  0.46094403, -0.05244782, -0.11486719]
[-0.05008258, -0.27971025, -0.01683626,  0.02278851] | [ 0.05005586, -0.27971458, -0.08906092,  0.06321797]
[ 0.11649103, -0.2832616 , -0.01237143,  0.03814801] | [ 0.11649551, -0.2832602 , -0.03843811,  0.07138198]
[ 4.16242188e-01,  5.70401662e-02, -3.31119354e-02, -4.06355621e-04] | [ 0.41624299,  0.05703544, -0.09317942, -0.04722322]
[0.53671916, 0.80428494, 0.05716739, 0.02604132] | [0.53670906, 0.80429029, 0.10573364, 0.05189949]
[ 0.37212855,  0.04080227, -0.03199431, -0.00975951] | [ 0.37212933,  0.04079745, -0.06466396, -0.07915041]
[ 0.26302236,  0.40798309,  0.02654753, -0.02041719] | [ 0.2630198 ,  0.40798418,  0.08331714, -0.04833514]
[0.3871164 , 0.14504326, 0.0105872 , 0.03099285] | [0.38711963, 0.14501734, 0.15832418, 0.08128092]
[0.18881906, 0.82372663, 0.01447717, 0.01401763] | [0.18881579, 0.82372713, 0.05190209, 0.09171122]
[-0.00324893, -0.08378569,  0.03455985, -0.04526242] | [-0.00325457, -0.0837855 ,  0.08287704, -0.06681103]
[ 0.44665112, -0.60740995,  0.04330389,  0.04476044] | [ 0.44665376, -0.60740838,  0.08189971,  0.07490613]
[ 0.34138887, -0.8379284 ,  0.03419522,  0.00250854] | [ 0.3413901 , -0.83792799,  0.07595843,  0.07463378]
[ 0.64122479, -0.29448214, -0.00505937,  0.01691906] | [ 0.64122482, -0.29448205, -0.06399128,  0.09567821]
[ 0.54447836, -0.18828987,  0.05749076, -0.02135568] | [ 0.54448092, -0.18828449,  0.07574117, -0.0482773 ]
[-0.2998183 ,  1.05964928,  0.01951577,  0.02565563] | [-0.29986276,  1.05965053,  0.09246551,  0.04969474]
[-0.50840658,  0.88410417, -0.00823546,  0.07003948] | [-0.50842264,  0.88409822, -0.04776416,  0.12096547]
[-0.05040555,  0.5000537 , -0.00250922, -0.00719863] | [-0.05041477,  0.50005301, -0.0634655 , -0.10015827]
[ 0.62384399,  0.06555515, -0.01251043, -0.01612774] | [ 0.62384435,  0.06555242, -0.05411011, -0.068955  ]
[-0.3975612 , -0.43281545,  0.01998255,  0.03632763] | [-0.39756608, -0.43281171,  0.08576493,  0.07712313]
[-0.69412135,  0.01840754, -0.04257559, -0.04103957] | [-0.69412123,  0.01841083, -0.08805682, -0.05016091]
[-0.05035053,  1.34631889,  0.01787042, -0.01889528] | [-0.05032076,  1.34631941,  0.03594456, -0.10202001]
[-0.05948904, -0.20087014, -0.04172902,  0.02661641] | [-0.0595006 , -0.20086712, -0.09163619,  0.05108268]
[ 0.16888347,  0.50203858,  0.0344775 , -0.00352673] | [ 0.16887279,  0.50204101,  0.07350291, -0.09913132]
[0.52104629, 0.03423504, 0.02538816, 0.00090416] | [0.52104603, 0.03423841, 0.04506644, 0.09373064]
[-0.16167019,  0.06505172, -0.0500431 , -0.02263927] | [-0.16166906,  0.06505401, -0.11240836, -0.06628373]
[-0.12315021,  0.21181412, -0.02407471, -0.00801224] | [-0.12315028,  0.2118141 , -0.05649566, -0.06535723]
