[-0.26076598,  0.19036461, -0.02899943, -0.00828053] | [-0.27192231,  0.20019977, -0.034826  , -0.1394086 ]
[-0.37314061, -0.19429512,  0.08287481, -0.00526208] | [-0.36936164, -0.21744838,  0.13797929, -0.18974453]
[-0.24827282, -0.07098693, -0.0269756 ,  0.01811067] | [-2.52601871e-01, -5.60585320e-02,  1.50046942e-05,  1.70463613e-02]
[ 0.27513744,  0.33393579, -0.03979689, -0.00535613] | [ 0.27997307,  0.32897069, -0.04147718, -0.1045935 ]
[-0.03041456, -0.01997598, -0.00056819, -0.01974344] | [-4.38194232e-02, -4.15775616e-02,  6.54287839e-05, -4.45280178e-03]
[0.11210712, 0.1222216 , 0.03790858, 0.04323218] | [1.11447176e-01, 1.59232583e-01, 1.48715214e-04, 1.25522260e-02]
[ 0.5611604 , -0.21991349,  0.02124976,  0.01386543] | [ 0.55692897, -0.22126818,  0.03898819,  0.1704471 ]
[-0.15546506,  0.1449345 ,  0.00513187, -0.01219125] | [-0.15527857,  0.1513285 ,  0.00072325,  0.04111557]
[-0.12400719,  0.42540631, -0.05498406,  0.03661413] | [-0.1222815 ,  0.42320025, -0.06757328,  0.12686132]
[ 0.64868466,  0.0302961 , -0.04043542, -0.07159384] | [ 0.65172546,  0.07787194, -0.04420898, -0.55268234]
[-0.03596539, -0.01204277, -0.01373322,  0.01229408] | [-0.03880417, -0.03248738, -0.00013235,  0.00173405]
[ 0.21915403,  0.22456398,  0.00171687, -0.00938439] | [ 0.20346435,  0.23130618,  0.02987431, -0.31687396]
[0.03325068, 0.18849794, 0.0045409 , 0.02452615] | [-9.44129956e-06,  2.28701636e-01,  4.47195534e-03,  2.47544726e-02]
[ 0.46894764, -0.37064528,  0.06955095,  0.04026026] | [ 4.63121908e-01, -3.81133615e-01,  6.42888170e-02,  1.84981073e-04]
[ 0.17942837,  0.75682769, -0.01089072,  0.06224935] | [ 1.42181935e-01,  7.66442249e-01, -7.22727476e-02,  1.39158314e-05]
[ 0.20635236,  0.70369785, -0.00885189,  0.02581669] | [1.81410234e-01, 7.17442631e-01, 6.83526021e-05, 1.70899953e-01]
[ 0.12893563, -0.2422695 ,  0.00734423, -0.05752082] | [ 1.31521934e-01, -2.45087660e-01,  7.31245681e-05, -5.32715030e-02]
[ 0.14110058, -0.09094547,  0.00955793,  0.04827453] | [ 0.14426896, -0.1051316 ,  0.03083036,  0.15233816]
[ 0.04961181, -0.27989283, -0.00799231,  0.02338782] | [-0.01003776, -0.29389294, -0.28014263,  0.20600987]
[-0.25720277,  0.31064792, -0.00714466, -0.0467041 ] | [-2.56992435e-01,  3.13569473e-01, -3.08589836e-02, -5.64490745e-05]
[ 0.30257905,  0.2703739 ,  0.03231984, -0.06012822] | [ 0.31258198,  0.27162297,  0.0353218 , -0.02038521]
[ 0.24406499, -0.4546942 , -0.03827757, -0.00095839] | [ 0.23944319, -0.4650415 , -0.03980732, -0.27657578]
[ 0.21253225, -0.09383188,  0.02977181,  0.03212158] | [ 2.36849844e-01, -1.31041902e-01,  9.74999694e-05,  9.23313055e-01]
[-0.35819213, -0.47443559, -0.00244965, -0.02153358] | [-0.33671171, -0.46741256, -0.02348413, -0.07893978]
[-0.06806218, -0.30562087,  0.00496289, -0.0096296 ] | [-2.63872467e-02, -2.90308013e-01,  6.64807636e-01,  1.77504341e-04]
[ 0.14200666, -0.99512162, -0.00129089,  0.00742206] | [ 1.61157606e-01, -9.89186928e-01, -2.12979210e-04, -3.07306842e-03]
[ 0.22341359, -0.04011742, -0.0208653 , -0.02109999] | [ 0.21622908, -0.0530079 , -0.03127184, -0.44709506]
[-0.18488757, -0.01702387,  0.03305272,  0.04542384] | [-0.19563556, -0.01731762,  0.05727432,  4.39779554]
[-0.39302138,  0.80959752, -0.03136033,  0.02788003] | [-3.75147446e-01,  8.12972867e-01, -3.40698532e-02, -3.63597370e-05]
[-0.36061648, -0.53692602, -0.05038332,  0.00054235] | [-3.37174666e-01, -5.59815307e-01, -7.86160800e-02,  1.64361837e-06]
[ 0.27670043, -0.18009613, -0.04301739, -0.03394652] | [ 2.68688899e-01, -1.73210544e-01, -6.34641521e-02, -1.54998901e-04]
[-0.36290651, -0.52836904,  0.00793445, -0.036832  ] | [-0.37630327, -0.52476425,  0.00631239, -0.04638288]
[0.81695615, 0.10178638, 0.01071036, 0.00833172] | [ 8.19350637e-01,  9.73281995e-02, -2.52232495e-04, -1.23168985e-02]
[-0.32606977, -0.03698465, -0.01074178, -0.04443906] | [-3.20116447e-01, -4.23223389e-05, -1.58669017e-02,  2.80875191e-01]
[-0.55776282,  0.21808432,  0.00840873,  0.06049366] | [-0.55284539,  0.23797574,  0.02238294,  0.26896833]
[-0.32096254,  0.00292705, -0.03438747, -0.00301765] | [-3.01197170e-01, -7.14534005e-05, -5.90622772e-02, -3.01659455e-03]
[-0.18648641,  0.24496904, -0.06980523,  0.05506112] | [-1.82016837e-01,  2.45343272e-01, -7.19182839e-02, -7.93930496e-05]
[ 0.27038614, -0.0971819 , -0.02690603,  0.00724149] | [ 0.26255899, -0.08802623, -0.03514498,  0.12729195]
[ 0.03308856, -0.2944211 , -0.00250384,  0.0118434 ] | [-9.97300454e-05, -3.00506342e-01, -2.52181176e-02,  1.51038930e-01]
[ 0.10541591,  0.15912699, -0.00452366, -0.01808375] | [ 0.02888441,  0.24004259, -1.57564196, -0.30227049]
[-0.13160168, -0.35424686, -0.03731416,  0.04914216] | [-1.14931354e-01, -3.44258998e-01, -7.14653360e-05,  1.09975570e-01]
[-0.48445983,  0.00445991, -0.00409326,  0.01086222] | [-4.68880853e-01,  3.44523694e-02, -2.40333275e-05,  1.06749635e-02]
[-0.74143781,  1.14630123, -0.00734984,  0.0065527 ] | [-7.35516049e-01,  1.15478057e+00,  2.51283919e-05,  5.92944202e-03]
[ 0.27543526,  0.61606405,  0.03762986, -0.04363562] | [ 0.27449924,  0.60570019,  0.07292702, -0.30625671]
[-1.24604978,  0.10535359, -0.0141722 ,  0.05596663] | [-1.24700037e+00,  1.27372878e-01, -1.23799484e-04,  4.84679759e-03]
[ 0.26275325,  0.20411789,  0.02774301, -0.03397255] | [ 2.61931712e-01,  2.28151245e-01, -1.98918345e-05, -2.10391113e-01]
[ 0.0431139 , -0.19823757,  0.0330522 , -0.0187259 ] | [ 0.03315132, -0.2190863 ,  0.24955338, -0.18700922]
[ 0.23200779, -0.60525629,  0.02143907,  0.0495373 ] | [ 0.22188696, -0.62712781,  0.02420313,  0.00189739]
[-0.1607624 , -0.15736677,  0.04947604,  0.00622372] | [-1.20526944e-01, -1.67207578e-01,  3.51530309e-02,  7.63308872e-05]
[ 0.34142257, -0.86312053,  0.02097181, -0.00373759] | [ 0.31822038, -0.85998256,  0.04228494, -0.2983874 ]
[0.51772343, 0.03777707, 0.03726141, 0.01516294] | [ 5.16248350e-01,  9.11667272e-02,  4.78772458e-02, -6.25132184e-05]
[-0.07360508, -0.34505043,  0.02514357,  0.02080263] | [-3.97870686e-02, -3.48986318e-01,  1.18578825e-01, -2.99756310e-04]
[-0.62022714, -0.25597227, -0.00221931, -0.01553646] | [-5.93669974e-01, -2.59828452e-01, -3.19059360e-02,  2.74566742e-04]
[ 0.30987566, -0.22993306, -0.03085107, -0.01212126] | [ 3.12849346e-01, -2.22666524e-01, -7.54082004e-03,  4.76016634e-05]
[-0.49458286,  0.18236463, -0.0310215 , -0.04725243] | [-4.87479887e-01,  1.79094827e-01, -3.39775217e-02,  1.06633408e-05]
[1.05923907, 0.52490405, 0.01113256, 0.00372423] | [ 1.04895659e+00,  5.06597373e-01, -1.28020641e-04,  1.19422587e-01]
[ 0.77919218, -0.84713656,  0.05941018, -0.0468726 ] | [ 7.69749295e-01, -8.48643775e-01,  4.86390070e-02, -9.11032833e-05]
[ 0.71555189,  0.760922  , -0.00680058, -0.03986969] | [ 7.03050220e-01,  7.49974832e-01, -4.08315539e-02,  2.18240749e-04]
[-0.60630545, -0.60082626, -0.02746167,  0.04172425] | [-5.96280891e-01, -6.34825299e-01, -4.12873647e-02, -5.35145202e-06]
[-1.09033823e+00, -2.45731747e-01,  5.77399250e-04, -3.11770290e-02] | [-1.08370155e+00, -2.42079548e-01,  4.84617267e-02,  2.74120381e-04]
[0.69699509, 0.70368631, 0.02639859, 0.03559996] | [6.86104887e-01, 7.15190228e-01, 5.11566820e-02, 2.71858106e-05]
[-0.41111036,  0.12233183,  0.01782725,  0.05716878] | [-0.39761272,  0.13301467,  0.05021293,  0.02836771]
[-0.19171499, -0.13782301, -0.04540007, -0.01006781] | [-1.91878608e-01, -1.69899338e-01,  6.73573295e-05, -2.28436228e-01]
[ 0.78398832, -0.12652004,  0.04653107,  0.06126621] | [ 7.59785023e-01, -1.45911918e-01,  4.08567290e-02,  3.07200348e-05]
[-0.06836033, -0.0840037 ,  0.01273527,  0.01458119] | [-0.00024206, -0.05050252,  0.10090954, -0.0002417 ]
[ 0.33273289,  0.45714235, -0.02394963,  0.01860095] | [ 3.33497354e-01,  4.68401589e-01, -3.60976707e-02, -1.05852526e-04]
[ 0.22171937, -0.00290506, -0.01815204, -0.03515044] | [ 0.18047966, -0.11336851, -0.14670017, -0.72296329]
[-0.65335011, -0.01627208,  0.00543407,  0.04568769] | [-6.55535610e-01, -7.65697442e-02,  2.64465311e-02,  4.70571602e-04]
